,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
4918,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,96.37,95.41,97.09,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.02,1.02,3.37,2.34
4919,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,159.24,166.64,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.1,2.1,1.65,-0.45
4920,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,27.26,26.99,27.46,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.26,0.26,3.08,2.82
4921,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,101.07,46.47,164.99,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,3.52,3.52,-0.54,-4.06
4922,Green synthesis using Solanum tuberosum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,46.1,45.64,46.44,43.06,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.57,1.57,2.91,1.35
4923,Green synthesis using Sambucus ebulus,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,89.84,88.94,90.73,27.65,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.04,1.04,3.72,2.68
4924,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.09,1.56,36.2,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.3,-0.3,3.24,3.54
4925,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,155.26,1.55,296.68,37.13,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.46,0.46,0.4,-0.06
4926,Biosynthesis using silver tolerant bacteria (AgTB),lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,47.55,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.39,0.39,3.28,2.89
4927,Green synthesis using Syzygium cumini flowers,lab,MIC,ethanol,none,none,oval,phenolic,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.18,-0.18,1.59,1.78
4928,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.09,1.09,3.6,2.51
4929,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.36,1.24,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.51,0.51,1.76,1.24
4930,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,75.78,74.82,76.5,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.89,2.89,-0.41,-3.3
4931,Green synthesis using Murraya koenigii,lab,MIC,water,none,none,spheroidal,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.3,1.42,36.49,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.35,0.35,3.26,2.91
4932,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.7,0.93,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.52,0.52,1.76,1.24
4933,Biosynthesis using Candida glabrata,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,139.08,48.68,252.08,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.54,1.54,0.6,-0.94
4934,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,30.82,16.92,42.97,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.22,-0.22,2.03,2.25
4935,Green synthesis using Bacillus subtilis,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,40.16,304.02,0.85,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.35,1.35,0.1,-1.25
4936,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,9.07,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.51,0.51,2.01,1.51
4937,Green synthesis using Kalmia angustifolia,lab,MIC,ethanol,none,none,oval,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,130.37,85.76,163.83,30.59,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.15,0.15,4.65,4.5
4938,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.06,1.06,4.04,2.98
4939,Green synthesis using Origanum ehrenbergii,lab,MIC,water,none,none,pseudo-spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,1.12,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.08,-0.08,4.16,4.24
4940,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,115.54,114.38,116.41,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.67,0.67,4.74,4.08
4941,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.73,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.19,1.19,4.3,3.11
4942,Chemical synthesis using halloysite nanotubes,lab,MIC,ethanol,halloysite,none,tubular,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,46.62,46.15,46.97,20.95,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.94,1.94,6.31,4.37
4943,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.33,-0.33,2.4,2.73
4944,Green synthesis using Phoenix dactylifera seed,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.07,1.07,4.41,3.35
4945,Eco-benign synthesis using Quercus coccifera L.,lab,MIC,water,none,none,spherical,,107.868,1.78376517,weak,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.43,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.35,1.35,4.35,3.0
4946,Chemical_synthesis using ligand exchange,lab,MIC,water,none,none,spherical,,196.967,2.46797672,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,160.45,164.81,30.26,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.85,1.85,3.66,1.81
4947,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,59.2,39.94,83.28,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.22,1.22,3.93,2.71
4948,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.72,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.1,2.1,1.66,-0.44
4949,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.54,0.54,0.38,-0.15
4950,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,105.58,104.52,106.38,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.92,0.92,4.36,3.44
4951,green_synthesis using aqueous extract of Ocimum tenuiflorum leaves. 10 mmol/kg Cu(CH3COO)2*H2O,lab,MIC,water,none,none,spheroidal,mixed,79.545,1.651411411,weak,bio,0,17,1,1,-0.1213,0.319480519,2.319480519,1,162.91,161.28,164.43,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.2,1.2,6.58,5.38
4952,Green synthesis using Gloeophyllum striatum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,40.94,36.03,45.12,35.65,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.64,1.64,2.52,0.88
4953,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,27.55,27.27,27.88,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.23,0.23,2.16,1.93
4954,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,26.21,267.8,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.76,0.76,0.92,0.16
4955,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.08,0.08,0.81,0.73
4956,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,69.93,69.23,70.81,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.22,1.22,2.26,1.04
4957,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.62,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,3.25,3.25,1.98,-1.27
4958,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,13.14,13.01,13.3,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.61,-0.61,2.5,3.11
4959,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,147.47,1.47,306.64,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.1,0.1,0.8,0.7
4960,Green synthesis using Azmak leaf,lab,MIC,methanol,none,none,spherical,phenolic,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,122.9,1.23,214.15,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.02,0.02,2.11,2.09
4961,Green synthesis using Bacillus subtilis,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,85.77,220.76,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.24,1.24,1.97,0.73
4962,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.1,2.1,1.66,-0.44
4963,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,131.68,130.36,133.12,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.57,0.57,3.49,2.93
4964,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,111.19,95.15,124.26,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.04,2.04,1.49,-0.55
4965,Physical synthesis using gamma irradiation,lab,MIC,water,none,none,spherical,,107.868,1.78376517,strong,physical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,22.74,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.21,1.21,3.18,1.96
4966,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.06,1.06,4.04,2.98
4967,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,43.07,24.84,59.57,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.21,2.21,2.21,0.0
4968,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,129.31,128.02,130.28,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.91,1.91,1.72,-0.2
4969,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.49,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,3.44,3.44,1.16,-2.28
4970,Chemical synthesis using NDs,lab,MIC,sodium dodecyl sulfate,none,none,quasi-spherical,,107.868,1.78376517,strong,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,6.25,6.19,6.32,18.1,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-1.57,-1.57,1.9,3.47
4971,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,50.83,50.32,51.28,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.35,1.35,2.74,1.39
4972,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,323.33,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.4,0.4,0.16,-0.24
4973,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,70.25,69.55,70.78,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.83,1.83,1.98,0.14
4974,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,84.83,0.85,189.8,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.69,0.69,0.45,-0.24
4975,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,28.99,28.7,29.35,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.31,0.31,1.69,1.38
4976,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,158.57,60.94,231.79,21.75,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.06,2.06,0.43,-1.63
4977,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,20.0,270.09,15.93,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.63,0.63,1.47,0.84
4978,Green synthesis using Piriformospora indica,lab,MIC,water,none,none,ellipsoidal,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,19.2,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,-0.75,-0.75,2.92,3.67
4979,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,35.73,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.0,2.0,1.94,-0.06
4980,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.52,0.52,1.76,1.24
4981,Green synthesis using Ixora brachypoda,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,42.49,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.39,0.39,3.39,3.0
4982,Chemical synthesis using gum kondagogu,lab,MIC,water,none,polymer,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,6.1,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.41,0.41,2.19,1.77
4983,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,88.62,0.89,166.48,36.34,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.89,1.89,-0.06,-1.96
4984,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.71,0.87,40.34,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.2,0.2,5.23,5.02
4985,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,41.31,19.44,57.71,48.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.35,0.35,2.02,1.67
4986,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,149.06,140.07,155.8,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.02,2.02,1.55,-0.47
4987,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,109.91,202.66,42.26,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.2,1.2,2.01,0.81
4988,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,18.91,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,2.09,2.09,1.87,-0.22
4989,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,50.19,251.55,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.31,1.31,0.7,-0.61
4990,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,150.68,39.81,281.53,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,1.3,1.3,0.65,-0.65
4991,Green synthesis using Citrus unshiu fruit peel,lab,MIC,water,none,none,spherical,phenolic,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.23,0.23,1.02,0.79
4992,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,27.18,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.52,0.52,2.73,2.21
4993,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,80.86,0.81,140.9,0.0,Bacillus subtilis nan,Staphylococcus aureus ATCC 29213,0.29,0.29,1.64,1.35
