,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
1034,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,46.92,16.86,69.46,19.51,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.29,0.29,2.51,2.22
1035,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,44.67,251.59,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.72,0.72,1.2,0.48
1036,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,82.91,0.83,185.51,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.34,0.34,1.11,0.77
1037,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,0.93,0.55
1038,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,9.97,9.87,10.1,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.51,0.51,2.78,2.27
1039,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,32.22,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.29,-0.29,2.73,3.02
1040,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,133.24,61.77,186.84,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.75,0.75,1.85,1.1
1041,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,12.21,0.12,26.37,33.35,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.75,0.75,3.55,2.79
1042,Biosynthesis using actinobacteria strain HGG16n,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,55.43,54.88,55.84,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.86,0.86,2.61,1.75
1043,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,13.49,0.13,23.51,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.6,0.6,2.27,1.67
1044,Green synthesis using Curcuma longa,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.91,0.91,2.67,1.76
1045,Chemical_synthesis using titanyl nitrate,lab,MBEC,water,none,none,spherical,,79.865,2.878049394,medium,chemical,0,16,0,2,-0.2401,0.314285714,3.314285714,2,0.8,0.14,1.3,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.34,-0.34,6.27,6.61
1046,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.62,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
1047,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.83,0.83,4.39,3.56
1048,green_synthesis using aqueous Brassica rapa leaf,lab,MIC,water,none,none,hexagonal,phenolic,81.389,4.082482905,weak,bio,1,8,1,1,-0.1213,0.423376623,2.423376623,1,162.91,1.63,347.4,15.99,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.0,0.0,2.17,2.16
1049,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,59.15,21.8,87.16,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.63,0.63,3.99,3.36
1050,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,2.2,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.21,0.21,1.32,1.11
1051,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.46,1.63,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.23,-0.23,3.08,3.31
1052,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,81.45,0.81,144.91,14.5,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.39,0.39,0.93,0.54
1053,Green synthesis using Carya illinoinensis,lab,MIC,methanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,1.64,0.02,2.85,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.09,-0.09,3.39,3.48
1054,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,65.31,1.98,112.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.56,0.56,1.52,0.95
1055,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,146.65,1.47,328.12,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.29,0.29,1.38,1.08
1056,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
1057,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
1058,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,127.54,87.27,172.41,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.53,-0.53,3.18,3.71
1059,Biosynthesis using Flos Sophorae,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.16,1.28,40.26,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.93,-0.93,3.81,4.73
1060,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.17,0.17,2.33,2.17
1061,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,67.86,67.18,68.44,43.22,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.24,-0.24,0.5,0.74
1062,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,137.01,29.95,250.94,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.68,0.68,1.87,1.18
1063,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.42,1.28,20.5,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.27,-0.27,0.77,1.03
1064,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
1065,Chemical_synthesis using tetrachloroauric-III-acid hydrate,lab,MBEC,water,none,small-molecule,spherical,,196.967,2.46797672,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,10.46,277.25,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-1.29,-1.29,4.57,5.86
1066,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.14,1.3,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
1067,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,31.71,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.69,-0.69,3.46,4.15
1068,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.5,1.14,33.9,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.72,-0.72,3.45,4.18
1069,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,107.01,105.94,108.35,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.68,0.68,2.61,1.93
1070,Green synthesis using Origanum ehrenbergii,lab,MIC,water,none,none,pseudo-spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.4,31.12,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.72,-0.72,3.46,4.18
1071,Green synthesis using Petroselinum crispum,lab,MIC,methanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,85.65,3.66,187.64,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.39,0.39,2.14,1.74
1072,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.17,-0.17,3.11,3.28
1073,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,1.37,1.09
1074,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,16.27,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.14,-0.14,3.35,3.49
1075,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.13
1076,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.73,0.85,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
1077,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.55,1.0,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
1078,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.52,-0.52,3.29,3.81
1079,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,349.47,1.09,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.25,0.25,1.16,0.91
1080,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,119.82,195.23,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.8,-0.8,1.87,2.67
1081,Green synthesis using Curcuma longa,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,52.31,32.14,77.52,11.98,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.85,1.85,4.78,2.93
1082,Green synthesis using Garlic,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.47,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.08,-0.08,2.92,3.0
1083,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,27.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.53,-0.53,3.51,4.04
1084,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,80.62,243.79,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.66,0.66,1.78,1.11
1085,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,144.02,142.58,145.17,30.31,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.28,0.28,3.86,3.58
1086,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.27,1.2,30.25,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.72,-0.72,3.45,4.18
1087,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,355.73,19.85,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.06,-0.06,0.94,0.99
1088,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,11.44,11.33,11.52,43.75,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.11,-0.11,5.06,5.17
1089,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.16,0.16,2.33,2.17
1090,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,9.8,9.7,9.88,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.4,0.4,2.78,2.37
1091,Green synthesis using Nishamalaki Churna,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,104.01,213.36,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.38,0.38,3.34,2.97
1092,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,132.92,128.3,138.69,41.49,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.37,-0.37,1.82,2.19
1093,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.62,0.94,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
1094,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,104.92,1.05,189.77,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.41,0.41,1.19,0.77
1095,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,8.4,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.21,0.21,1.5,1.29
1096,green_synthesis using Aloe vera leaves,lab,MIC,water,none,none,spherical,mixed,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,0.8,0.01,1.39,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-1.01,-1.01,4.62,5.63
1097,Green synthesis using Ixora brachypoda,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,54.56,268.03,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.69,0.69,1.89,1.19
1098,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,50.04,247.56,8.52,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.56,0.56,1.29,0.73
1099,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,125.08,1.25,217.95,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.31,0.31,1.37,1.06
1100,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.68,21.13,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.01,0.01,2.71,2.7
1101,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,123.76,1.24,250.3,28.86,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.64,-0.64,0.31,0.95
1102,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,41.45,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.97,-0.97,4.15,5.12
1103,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,145.11,24.96,235.22,2.75,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.54,0.54,1.87,1.33
1104,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,32.54,324.99,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.86,0.86,2.17,1.3
1105,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.18,-0.18,3.11,3.29
1106,Green synthesis using Syzygium cumini flowers,lab,MIC,ethanol,none,none,oval,phenolic,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.3,0.3,2.62,2.32
1107,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,151.49,1.51,263.98,18.86,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.23,0.23,1.17,0.93
1108,chemical_synthesis using zinc nitrate,lab,MIC,water,none,none,spherical,,81.389,4.082482905,medium,chemical,0,8,0,1,-0.1213,0.423376623,2.423376623,1,6.82,1.74,11.57,48.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-1.16,-1.16,3.91,5.07
1109,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.15,30.89,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,0.01,0.01,3.77,3.75
1110,Green synthesis using Rumex hastatus,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,70.03,69.33,70.58,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.13,1.13,2.58,1.45
1111,Chemical synthesis using PVA coating,lab,MIC,water,none,polymer,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.42,-0.42,2.42,2.84
1112,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,11.88,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.15,-0.15,3.34,3.49
1113,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,1.1,1.1,5.49,4.39
1114,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.28,1.19,41.92,Escherichia coli ATCC 25922,Pseudomonas aeruginosa nan,-0.66,-0.66,5.59,6.25
