,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
1095,Green synthesis using Syzygium cumini flowers,lab,MIC,ethanol,none,none,oval,phenolic,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,47.38,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-1.55,-1.55,3.58,5.13
1096,Green synthesis using Bacillus subtilis,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,92.82,91.89,93.98,23.77,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.36,0.36,3.25,2.89
1097,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.4,3.29
1098,Green synthesis using Bacillus megaterium,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.63,0.93,19.36,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-1.07,-1.07,2.71,3.79
1099,chemical_synthesis using zinc nitrate,lab,MIC,water,none,none,spherical,,81.389,4.082482905,medium,chemical,0,8,0,1,-0.1213,0.423376623,2.423376623,1,0.8,0.01,1.58,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.82,-0.82,1.79,2.61
1100,chem_synthesis_reduction_by_D_maltose,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.05,1.48,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.71,-0.71,1.32,2.03
1101,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,150.59,23.18,246.15,4.35,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.28,0.28,1.66,1.39
1102,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,83.89,0.84,187.7,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.1,-0.1,0.67,0.77
1103,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,35.7,35.34,35.97,32.82,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.07,0.07,1.13,1.06
1104,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,0.81,1.09
1105,Green synthesis using Rosa canina,lab,MIC,ethanol,none,none,cubic,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,70.47,278.46,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.16,-0.16,2.32,2.48
1106,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.4,3.29
1107,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,84.09,43.11,114.82,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.5,0.5,1.83,1.33
1108,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.39,3.28
1109,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,11.23,0.13,19.56,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.05,-0.05,2.21,2.26
1110,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,44.0,14.85,65.86,22.45,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.94,0.94,2.28,1.34
1111,Green synthesis using Gracilaria birdiae,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,38.5,14.14,68.79,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.06,0.06,3.14,3.08
1112,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,9.88,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,1.01,1.29
1113,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,21.66,0.22,48.16,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,2.53,2.81
1114,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,72.31,0.72,126.0,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.13,-0.13,0.38,0.51
1115,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,35.62,322.02,22.21,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.01,-0.01,0.24,0.25
1116,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,13.26,0.13,23.11,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.25,-0.25,1.63,1.88
1117,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,0.81,1.09
1118,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.05,-0.05,1.25,1.31
1119,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,6.2,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.78,-0.78,2.65,3.43
1120,Biosynthesis using actinobacteria strain HGG16n,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,101.08,1.01,176.13,17.08,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.03,0.03,0.85,0.82
1121,Chemical_synthesis using tetrachloroauric-III-acid hydrate,lab,MBEC,water,none,small-molecule,spherical,,196.967,2.46797672,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.07,1.35,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.54,-0.54,6.14,6.69
1122,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,2.53,0.03,4.54,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.68,-0.68,2.53,3.21
1123,Chemical synthesis using sodium borohydride and trisodium citrate,lab,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,138.23,12.27,268.96,7.98,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.02,0.02,3.58,3.56
1124,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.39,3.28
1125,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.53,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.39,3.28
1126,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.51,1.02,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,1.76,2.17
1127,Chemical synthesis using sodium borohydride,lab,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.72,-0.72,2.11,2.83
1128,green_synthesis,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.24,1.5,18.22,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.68,-0.68,2.52,3.2
1129,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,155.08,1.55,270.23,38.01,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.47,-0.47,0.66,1.13
1130,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.4,3.29
1131,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,156.5,154.94,158.27,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.14,-0.14,3.55,3.69
1132,Chemical synthesis,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.71,-0.71,1.32,2.03
1133,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,18.66,4.44,36.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.14,0.14,2.33,2.19
1134,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,1.76,2.17
1135,Green synthesis using Suaeda maritima,lab,MIC,methanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,50.35,1.82,86.75,6.25,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.55,0.55,3.85,3.31
1136,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.58,0.97,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,1.76,2.17
1137,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.78,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.85,-0.85,2.54,3.39
1138,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,125.21,210.04,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.76,-0.76,0.98,1.74
1139,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,31.05,261.8,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.26,0.26,1.23,0.97
1140,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,78.06,77.28,78.92,36.78,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.35,0.35,0.36,0.0
1141,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,142.57,10.11,241.91,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.3,-0.3,1.16,1.46
1142,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,75.3,74.55,75.86,11.88,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.58,0.58,0.55,-0.04
1143,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,100.99,1.01,175.97,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.01,0.01,1.59,1.57
1144,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.67,-0.67,3.15,3.82
1145,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.65,0.94,29.77,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,1.05,1.33
1146,Biosynthesis using actinobacteria strain HGG16n,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,21.39,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.83,-0.83,2.7,3.52
1147,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,36.75,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.94,-0.94,3.24,4.18
1148,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,36.6,36.23,36.94,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.35,0.35,1.89,1.54
1149,"Chemical synthesis, purchased from Nano-world Company",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.44,-0.44,-0.22,0.22
1150,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.85,-0.85,2.54,3.39
1151,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
1152,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,127.16,1.27,221.58,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.25,-0.25,0.81,1.06
1153,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,65.89,0.66,114.81,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.3,-0.3,0.91,1.21
1154,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,153.38,91.36,199.9,46.32,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.69,-0.69,1.69,2.37
1155,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,61.29,60.68,62.05,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.71,0.71,3.62,2.92
1156,green_synthesis using Acacia arabica leaf extract,lab,MIC,water,none,none,rod-shaped,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,31.49,27.26,36.78,25.21,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.36,0.36,3.65,3.28
1157,Chemical synthesis using sodium borohydride,lab,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.58,0.58,3.97,3.39
1158,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.46,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.39,3.28
1159,Green synthesis using Petroselinum crispum,lab,MIC,methanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,36.12,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.61,-0.61,4.11,4.72
1160,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.36,1.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.39,3.28
1161,Biosynthesis using bacterial isolate NMS-1 (Bacillus subtilis),lab,MIC,water,none,none,cubic,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.5,0.5,3.8,3.3
1162,green_synthesis using aqueous Brassica rapa leaf,lab,MIC,water,none,none,hexagonal,phenolic,81.389,4.082482905,weak,bio,1,8,1,1,-0.1213,0.423376623,2.423376623,1,162.91,111.85,215.69,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.19,-0.19,2.69,2.88
1163,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,86.87,0.87,162.04,5.24,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.72,0.72,0.33,-0.38
1164,Eco-benign synthesis using Quercus coccifera L.,lab,MIC,water,none,none,spherical,,107.868,1.78376517,weak,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,68.31,0.68,143.45,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.34,0.34,2.65,2.31
1165,Chemical synthesis using sodium borohydride,lab,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.42,1.08,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.72,-0.72,2.11,2.83
1166,green_synthesis using Phlomis Leaf Extract,lab,MIC,water,none,none,hexagonal,phenolic,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,162.91,1.63,303.63,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.66,-0.66,1.48,2.13
1167,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,112.74,1.13,196.9,26.24,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.4,-0.4,0.93,1.33
1168,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,17.1,9.8,22.58,46.76,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.21,-0.21,2.85,3.06
1169,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,88.46,0.88,154.14,5.13,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.22,0.22,1.31,1.08
1170,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-1.47,-1.47,3.66,5.13
1171,Biosynthesis using Lignosus rhinocerotis,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.58,0.97,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.4,3.29
1172,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,1.76,2.17
1173,"Chemical synthesis, purchased from Nano-world Company",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.69,0.88,37.77,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.31,-0.31,0.42,0.73
1174,Green synthesis using Sambucus ebulus,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.85,-0.85,2.54,3.39
1175,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.39,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,1.76,2.17
1176,Green synthesis using Medicago sativa,lab,MIC,methanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,298.97,19.79,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.15,0.15,2.3,2.15
1177,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,43.86,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.88,-0.88,0.45,1.33
1178,Eco-benign synthesis using Quercus coccifera L.,lab,MIC,water,none,none,spherical,,107.868,1.78376517,weak,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,16.22,2.09,27.93,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.26,0.26,2.89,2.63
