,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_
1166,1166,32.0,Physical synthesis using gamma irradiation,12.0,24.91,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9162907318741552
1167,1167,32.0,Physical synthesis using gamma irradiation,12.0,24.91,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9162907318741552
1168,1168,23.75,Green synthesis using Streptomyces chiangmaiensis,6.1,13.57,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.611918412977808
1169,1169,23.75,Green synthesis using Streptomyces chiangmaiensis,6.1,13.57,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.611918412977808
1170,1170,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3001045924503381
1171,1171,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001045924503381
1172,1172,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001045924503381
1173,1173,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3001045924503381
1174,1174,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MIC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3862943611198906
1175,1175,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MIC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453
1176,1176,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MIC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906
1177,1177,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3862943611198906
1178,1178,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.772588722239781
1179,1179,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453
1180,1180,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.079441541679836
1181,1181,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906
1182,1182,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MIC,28.0,1440.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4657359027997265
1183,1183,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MIC,28.0,1440.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
1184,1184,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MIC,28.0,1440.0,water,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781
1185,1185,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MBC,28.0,1440.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,4.158883083359672
1186,1186,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MBC,28.0,1440.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
1187,1187,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MBC,28.0,1440.0,water,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
1188,1188,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881
1189,1189,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146
1190,1190,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1.0,11.0,nasopharynx,1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.605170185988092
1191,1191,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092
1192,1192,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881
1193,1193,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1.0,11.0,nasopharynx,1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.941642422609304
1194,1194,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31748811353631
1195,1195,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1.0,11.0,nasopharynx,1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0943445622221
1196,1196,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1.0,11.0,soil,1.7837651700316897,107.868,8.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787491742782046
1197,1197,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582
1198,1198,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1.0,11.0,nasopharynx,1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.499809670330265
1199,1199,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,4.852030263919617
1200,1200,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
1201,1201,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781
1202,1202,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4657359027997265
1203,1203,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,5.438079308923196
1204,1204,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,5.19295685089021
1205,1205,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.703782474656201
1206,1206,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,5.298317366548036
1207,1207,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092
1208,1208,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,2.302585092994046
1209,1209,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,1.6094379124341005
1210,1210,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,2.302585092994046
1211,1211,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,2.995732273553991
1212,1212,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,2.302585092994046
1213,1213,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,2.995732273553991
1214,1214,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,3.688879454113936
1215,1215,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,3.688879454113936
1216,1216,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,2.302585092994046
1217,1217,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,3.688879454113936
1218,1218,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.302585092994046
1219,1219,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,2.995732273553991
1220,1220,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046
1221,1221,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MFC,60.0,1441.0,water,24.0,flat,1.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936
1222,1222,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046
1223,1223,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MFC,60.0,1441.0,water,24.0,flat,1.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046
1224,1224,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046
1225,1225,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MFC,60.0,1441.0,water,24.0,flat,1.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991
1226,1226,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463
1227,1227,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4339872044851463
1228,1228,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
1229,1229,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
1230,1230,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,meat,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
1231,1231,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
1232,1232,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
1233,1233,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,4.127134385045092
1234,1234,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
1235,1235,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
1236,1236,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0.0,11.0,meat,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
1237,1237,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
1238,1238,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,4.127134385045092
1239,1239,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
1240,1240,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,medical surfaces,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
1241,1241,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
1242,1242,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
1243,1243,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191
1244,1244,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0.0,11.0,medical surfaces,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191
1245,1245,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
1246,1246,15.3,Green synthesis using Phyllanthus emblica,15.3,15.3,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3862943611198906
1247,1247,20.1,Green synthesis using Phyllanthus emblica,20.1,20.1,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3862943611198906
1248,1248,20.1,Green synthesis using Phyllanthus emblica,20.1,20.1,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.079441541679836
1249,1249,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.135166556742356
1250,1250,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8283137373023015
1251,1251,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
1252,1252,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,6.907755278982137
1253,1253,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8283137373023015
1254,1254,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,6.907755278982137
1255,1255,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,5.521460917862246
1256,1256,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,18.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,6.907755278982137
1257,1257,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
1258,1258,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,7.600902459542082
1259,1259,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,6.907755278982137
1260,1260,50.0,Green synthesis using Medicago sativa,20.0,35.0,MBC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,7.600902459542082
1261,1261,50.0,Green synthesis using Medicago sativa,20.0,35.0,MIC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4420193761824107
1262,1262,50.0,Green synthesis using Medicago sativa,20.0,35.0,MFC,48.07498601007275,4320.0,methanol,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4420193761824107
1263,1263,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
1264,1264,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781
1265,1265,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4657359027997265
1266,1266,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MIC,33.0,7200.0,water (distilled),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.158883083359672
1267,1267,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MBC,33.0,7200.0,water (distilled),48.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
1268,1268,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MBC,33.0,7200.0,water (distilled),48.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265
1269,1269,32.09,Green synthesis using Streptomyces hirsutus,18.99,12.74,MBC,33.0,7200.0,water (distilled),48.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,4.158883083359672
